system:index,District_Name,NDVI,Year,.geo
6_0001000000000000181f,Rampur,0.4263674765016983,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001820,Saharanpur,0.48109593079238877,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001821,Shahjahanpur,0.4041421818933908,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001822,Sitapur,0.43621010550059763,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001823,Sultanpur,0.42928446605596066,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001824,Unnao,0.42527057880851915,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001828,Badaun,0.39619739037631874,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000182d,Firozabad,0.3758796565227816,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001832,Kanpur Dehat,0.40929879943273023,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001837,Mau,0.41244970045969753,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000183b,Siddharth Nagar,0.3942975482586884,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000183c,Sonbhadra,0.38057310387502824,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180c,Gorakhpur,0.3974038037688536,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001835,Maharajganj,0.4329152612651509,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001803,Deoria,0.40060415233375213,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001834,Kushinagar,0.42056189457101645,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180d,Hamirpur,0.41475488493746365,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001836,Mahoba,0.42761018427401004,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017fb,Bahraich,0.3952588268604903,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001806,Faizabad,0.43272924426769716,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001826,Ambedkar Nagar,0.40903728828191277,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001839,Sant Ravi Das Nagar,0.37541676000455226,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000183a,Shravasti,0.4130722145964443,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017f8,Aligarh,0.4154560407030517,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017f9,Allahabad,0.3927107403025488,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017fd,Banda,0.4204078331145853,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180b,Gonda,0.42375871995454095,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001817,Mathura,0.38261764197669274,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181a,Moradabad,0.4536896789133311,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001825,Varanasi,0.3629016752030536,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182a,Balrampur,0.4380627302775467,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182b,Chandauli,0.3883355035913867,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182c,Chitrakoot,0.43252084404822116,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182f,Hathras,0.4104088549451105,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001830,Jyotiba Phule Nagar,0.4557806706433787,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001833,Kaushambi,0.4009118991981457,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001800,Basti,0.4075606097487278,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001802,Bulandshahr,0.4271524153164164,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001805,Etawah,0.4400417566411002,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001807,Farrukhabad,0.41495262379219267,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001818,Meerut,0.4358271135777734,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001827,Auraiya,0.42414957556886596,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001829,Baghpat,0.42354273141899285,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182e,Gautam Buddha Nagar,0.33670343307906697,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001831,Kannauj,0.4053487417923617,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001838,Sant Kabir Nagar,0.39822560383785455,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017f7,Agra,0.3932389768939214,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017fa,Azamgarh,0.3836561317855203,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017fc,Ballia,0.35936520289004925,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017fe,Bara Banki,0.40377179117450146,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000017ff,Bareilly,0.42146997376416223,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001801,Bijnor,0.4721437804934117,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001804,Etah,0.4382449329011782,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001808,Fatehpur,0.4049460396153863,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001809,Ghaziabad,0.3954901174696524,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180a,Ghazipur,0.3608972789428268,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180e,Hardoi,0.4304786200304973,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000180f,Jalaun,0.39465625186565023,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001810,Jaunpur,0.39072196287857197,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001811,Jhansi,0.4251718351249347,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001812,Kanpur,0.3773427756193383,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001813,Lakhimpur Kheri,0.4417464698019639,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001814,Lalitpur,0.4169440353524744,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001815,Lucknow,0.43015869926799893,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001816,Mainpuri,0.4275009842970016,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001819,Mirzapur,0.34884058292741865,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181b,Muzaffarnagar,0.4700895770622178,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181c,Pilibhit,0.4602496559557328,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181d,Pratapgarh,0.40442648969910966,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181e,Rae Bareli,0.42326310998123934,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000181f,Rampur,0.4450615383204159,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001820,Saharanpur,0.4829189735001805,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001821,Shahjahanpur,0.4275091227791898,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001822,Sitapur,0.43310318443661855,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001823,Sultanpur,0.4233267069079488,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001824,Unnao,0.4171492878698979,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001828,Badaun,0.42605100645481064,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000182d,Firozabad,0.40622396040316977,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001832,Kanpur Dehat,0.41241434088353235,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001837,Mau,0.3702888989772384,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000183b,Siddharth Nagar,0.3811585827537036,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000183c,Sonbhadra,0.35834993555455147,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180c,Gorakhpur,0.36964667124964284,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001835,Maharajganj,0.405518054467147,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001803,Deoria,0.38903781501103596,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001834,Kushinagar,0.4208226726391319,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180d,Hamirpur,0.3710879204961296,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001836,Mahoba,0.3826334539986549,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017fb,Bahraich,0.41150309517584754,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001806,Faizabad,0.4353845939412345,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001826,Ambedkar Nagar,0.4068235169186462,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001839,Sant Ravi Das Nagar,0.4246797370445611,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000183a,Shravasti,0.4114782654817066,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017f8,Aligarh,0.4412468684469182,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017f9,Allahabad,0.4090961443428124,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017fd,Banda,0.40804887692309916,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180b,Gonda,0.43081351956974007,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001817,Mathura,0.4021322592443797,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181a,Moradabad,0.47847900981197594,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001825,Varanasi,0.4089526515275866,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182a,Balrampur,0.43147230793919567,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182b,Chandauli,0.42225781801680023,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182c,Chitrakoot,0.4053806699478316,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182f,Hathras,0.4156264432993356,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001830,Jyotiba Phule Nagar,0.4810384169333759,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001833,Kaushambi,0.40857131133162794,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001800,Basti,0.4072533934171372,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001802,Bulandshahr,0.4565620537225436,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001805,Etawah,0.47645391063860126,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001807,Farrukhabad,0.42362108056446246,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001818,Meerut,0.4804383327978949,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001827,Auraiya,0.4402984989963551,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001829,Baghpat,0.47244849659930777,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182e,Gautam Buddha Nagar,0.3869784233270422,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001831,Kannauj,0.42637908290602733,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001838,Sant Kabir Nagar,0.3890815449895796,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017f7,Agra,0.37369343645122577,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017fa,Azamgarh,0.4070397339504129,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017fc,Ballia,0.36776233044153195,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017fe,Bara Banki,0.4397726957072643,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000017ff,Bareilly,0.449430787179517,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001801,Bijnor,0.4891233770969786,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001804,Etah,0.43567632512276233,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001808,Fatehpur,0.4280138323810348,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001809,Ghaziabad,0.44888493283056746,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180a,Ghazipur,0.4194956414759143,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180e,Hardoi,0.43179650512108964,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000180f,Jalaun,0.3813823448193234,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001810,Jaunpur,0.43158391119633993,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001811,Jhansi,0.40583445484271785,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001812,Kanpur,0.3742110357074325,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001813,Lakhimpur Kheri,0.46916701321635196,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001814,Lalitpur,0.3577780763595584,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001815,Lucknow,0.43395036530342124,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001816,Mainpuri,0.4449858337785612,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001819,Mirzapur,0.3614463419345244,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181b,Muzaffarnagar,0.5058997016185977,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181c,Pilibhit,0.49206621335952533,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181d,Pratapgarh,0.43261129708007395,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181e,Rae Bareli,0.4373787744976385,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000181f,Rampur,0.4786458524747142,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001820,Saharanpur,0.5074505518691943,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001821,Shahjahanpur,0.43961750451964676,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001822,Sitapur,0.4661711062966364,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001823,Sultanpur,0.4350577699000985,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001824,Unnao,0.40801510598099344,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001828,Badaun,0.42544647709058303,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000182d,Firozabad,0.3973781708041048,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001832,Kanpur Dehat,0.4230866303905732,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001837,Mau,0.41220893799048214,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000183b,Siddharth Nagar,0.3680026728973028,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000183c,Sonbhadra,0.3548466758223105,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180c,Gorakhpur,0.35806173218195175,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001835,Maharajganj,0.3933723714269059,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001803,Deoria,0.3582695993306967,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001834,Kushinagar,0.39584436903824655,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180d,Hamirpur,0.3746223492888423,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001836,Mahoba,0.36117375034592103,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017fb,Bahraich,0.3831231777017019,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001806,Faizabad,0.4097927739743057,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001826,Ambedkar Nagar,0.41220206535960124,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001839,Sant Ravi Das Nagar,0.3770064673533687,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000183a,Shravasti,0.3839199549761031,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017f8,Aligarh,0.3861236342318626,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017f9,Allahabad,0.3632883613100704,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017fd,Banda,0.39476314078535935,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180b,Gonda,0.4029323775382753,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001817,Mathura,0.3439214079325127,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181a,Moradabad,0.40167868669850776,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001825,Varanasi,0.3800465518721074,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182a,Balrampur,0.41944002225097976,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182b,Chandauli,0.40102790152840445,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182c,Chitrakoot,0.393286014215155,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182f,Hathras,0.39334335784647023,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001830,Jyotiba Phule Nagar,0.43376491000331197,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001833,Kaushambi,0.4027015259531182,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001800,Basti,0.4057631940299845,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001802,Bulandshahr,0.41966822170308293,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001805,Etawah,0.42508621341730146,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001807,Farrukhabad,0.40716321927431626,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001818,Meerut,0.45272723460455394,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001827,Auraiya,0.39774722454313927,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001829,Baghpat,0.45986457817661897,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182e,Gautam Buddha Nagar,0.3431975059753844,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001831,Kannauj,0.42087960087079523,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001838,Sant Kabir Nagar,0.3949724888377106,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017f7,Agra,0.36061727230326535,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017fa,Azamgarh,0.4007007605454424,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017fc,Ballia,0.35871349034246186,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017fe,Bara Banki,0.3956323064511823,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000017ff,Bareilly,0.36118869159478934,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001801,Bijnor,0.44757389960131144,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001804,Etah,0.3983396967431801,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001808,Fatehpur,0.41272006520871984,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001809,Ghaziabad,0.41225120524328357,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180a,Ghazipur,0.3813863262657159,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180e,Hardoi,0.39126778413763635,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000180f,Jalaun,0.3917458182980276,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001810,Jaunpur,0.41288076638991045,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001811,Jhansi,0.3819794758594811,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001812,Kanpur,0.35202099781058843,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001813,Lakhimpur Kheri,0.4259591648426852,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001814,Lalitpur,0.3675198845597553,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001815,Lucknow,0.3980492114758588,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001816,Mainpuri,0.40098818574394685,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001819,Mirzapur,0.3443879614391976,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181b,Muzaffarnagar,0.4768999065368614,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181c,Pilibhit,0.4051212343000369,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181d,Pratapgarh,0.42965711620546837,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181e,Rae Bareli,0.40899217171067537,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000181f,Rampur,0.37442049607427585,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001820,Saharanpur,0.47905692260564786,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001821,Shahjahanpur,0.3603539188150175,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001822,Sitapur,0.42529320938261017,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001823,Sultanpur,0.41482584872470885,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001824,Unnao,0.38106453045188693,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001828,Badaun,0.38026450045407734,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000182d,Firozabad,0.38082595150396875,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001832,Kanpur Dehat,0.3913413730655763,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001837,Mau,0.38598763495299454,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000183b,Siddharth Nagar,0.36296054705666614,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000183c,Sonbhadra,0.3832451266053644,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
